0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.160323081631695896e-01 0.000000000000000000e+00
2.412070074796809904e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.467899579742096838e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.343343865754663802e-01 1.570225857973890082e-01 2.985705206781231746e-01 0.000000000000000000e+00 0.000000000000000000e+00
