-1.378941447401383913e-01 2.224982225448595696e-01 9.501787551377975927e-01 1.586068535372940014e+00 1.002003636488314031e+00 -1.576835989450094122e-01 -1.225320939707956885e-01 6.136103662497602862e-01 1.294709832646135039e+00 1.162630361286427494e+00 2.343423671339308345e-01 -4.513765882583284372e-02 4.893974139799092682e-01 1.297755492808129851e+00 1.663255214911928626e+00 -7.424782212904217082e-02 -1.621540784631992083e-01 8.686457923232162592e-01 1.477086928993432968e+00 6.387565514655303422e-01
-3.218795387720631562e-01 4.429086133699881578e-01 1.722896894759806452e+00 1.527091318006803089e+00 -3.420909416178793960e-01 -5.324808023582066063e-01 5.690641698490311873e-02 1.184623825525975338e+00 1.746027647659032622e+00 4.321536491222416343e-01 -4.953721430676026882e-01 3.358985600354142537e-02 9.598526129205144919e-01 1.783665770605076473e+00 6.975344965112313389e-01 -8.908446715288578233e-01 -3.666822896514032593e-02 1.390694264793091328e+00 1.570945248979601860e+00 -3.932471560556126122e-01
-1.020057588604738746e-01 8.907563391770635386e-01 2.213119223606130781e+00 -1.185156376879672041e-01 -1.393076926370173441e+00 -3.230312850370828937e-01 4.356089503550631958e-01 1.867630080804012493e+00 1.223070803419224362e+00 -1.069093661152663355e+00 -5.260874352513179586e-01 2.504683253477752447e-01 1.623856962718474906e+00 1.400482363661671670e+00 -1.113711421237008503e+00 -8.504276532339041239e-01 -8.331897439708686737e-02 1.925515567957641672e+00 7.671565774231492441e-01 -1.504912641165438325e+00
-3.816727395053948202e-01 1.412749921087251392e+00 1.428234027551547713e+00 -2.192862658879517479e+00 -6.424609242735138670e-01 -4.923448413269879143e-01 8.251925889864889507e-01 2.125968869677832274e+00 -8.246336668483911225e-01 -1.576362345800257136e+00 -4.281048645333477842e-01 7.023274594680394278e-01 1.956446436903722885e+00 -4.587989072276055236e-01 -1.924160012049649149e+00 -4.604983345339545564e-01 1.679847252478630648e-01 2.050726880759065729e+00 -7.535060859573281533e-01 -1.772790203069740667e+00
-8.530100389324845045e-01 1.352075816329171953e+00 8.203998288003182260e-02 -2.693652972384442457e+00 1.631552088809186674e-01 2.976801014367366771e-01 1.176799777857368223e+00 1.145890877795877394e+00 -2.381852351162208503e+00 -4.607209993139237403e-01 -4.981406501080582472e-01 9.604399219203313409e-01 1.382654395468294162e+00 -2.272854694460127778e+00 -9.001844734165699302e-01 -7.900390523059446224e-01 3.526284186065573589e-01 1.737108220200843878e+00 -2.006294081170152843e+00 -7.607413228425454754e-01
2.647647831233849048e-03 1.299771689626801896e+00 -1.220671141145803551e+00 -2.356259824711207429e+00 -5.339136154552827085e-01 1.087372661294029097e+00 1.285066500861754335e+00 -1.046520218284846981e+00 -2.382445234745217633e+00 -2.247266144110834640e-01 3.986448730062984169e-01 1.128097171050031156e+00 -1.069053041259507147e-01 -2.599005240127389982e+00 1.812944752010557659e-01 -2.697356347595353809e-01 4.686400624486101174e-01 1.190260013332113287e+00 -2.069777955778971723e+00 4.374359099420931929e-01
1.280205998120573119e+00 2.931670376111270016e-01 -2.366179931163093553e+00 -1.172933900297939758e+00 -1.392747940202721191e+00 6.776732167423188402e-01 8.357856889342902829e-01 -2.508805069254079090e+00 -1.152134514750690064e+00 -1.065673238387433663e+00 5.751768272273236615e-01 9.873220017457451370e-01 -1.729860407587600735e+00 -2.013348553281804509e+00 -3.582924478460750017e-01 4.314830126671506672e-01 7.922862561595552799e-01 3.232982536326171052e-01 -1.776371499059208769e+00 5.866637213810282914e-01
1.646645387876355837e+00 -1.353476917769081078e+00 -2.027205668056090371e+00 -4.725925898477967291e-01 -1.175873619750662291e+00 3.744263297918021816e-01 3.930215495096968659e-01 -2.552443561918170900e+00 2.120446459932819050e-01 -5.161972138614880912e-01 5.589107416122994776e-01 4.828241954786059442e-01 -2.395017393486852164e+00 -8.041997059051507746e-01 -8.432176721746308390e-01 4.225015729428547862e-01 1.059157909976325307e+00 -7.092469172646287401e-01 -1.526448662107165344e+00 1.092045142731521146e-01
1.538083520130928417e+00 -1.935000887753638654e+00 -7.932275167110001135e-01 -4.410262669631006549e-01 -8.036504324498143781e-01 3.726692851757647529e-01 6.300742825855886950e-03 -2.157542606323645362e+00 4.358169397025411507e-01 8.048865275803527286e-01 4.894719749342688053e-01 -4.944903728816376631e-01 -2.243284813011460432e+00 -1.324177017214995533e-01 -2.490272153606839789e-01 4.875240067228652774e-01 9.161467281223186765e-01 -1.465060267366519176e+00 -1.000822011646840037e+00 -2.768236714786841413e-01
1.361063048511821139e+00 -1.568968729832215026e+00 2.031743641618238561e-01 -5.763276237793496515e-02 -5.069284540820790941e-01 4.718078775972412986e-01 -3.585255189511926122e-01 -1.849636537843043271e+00 -7.624526398124027715e-02 1.566814249704642892e+00 -2.319704604209096854e-01 -1.248289313138228440e+00 -1.836262091451461576e+00 -4.350308963837616893e-01 4.067430069503692458e-01 7.645889807100229030e-01 2.374456597528289969e-01 -1.731022848873555287e+00 -4.448870228150420547e-01 -5.151766898375204073e-02
1.074650069339072811e+00 -1.100302318042996497e+00 6.044367906522614131e-01 4.639324203077833664e-01 -3.027725517301654845e-01 5.302032033506663966e-01 -7.256171839206252416e-01 -1.598175381350150692e+00 -7.141076878244778658e-01 1.692912798870911839e+00 -8.214795358668353087e-01 -1.163789931982758707e+00 -1.475677423719736092e+00 -8.564576619130707114e-01 5.659088939287399977e-01 9.797978594152950693e-01 -7.468735526097977084e-01 -1.581021023379873602e+00 -4.116959296648208255e-01 4.684295062487934813e-01
9.020636915066042594e-01 -7.918220914673641531e-01 7.268106233295470453e-01 8.879756403399794440e-01 -2.166784803821296401e-01 4.650113908717451450e-01 -9.958832649945792426e-01 -1.261657809989944257e+00 -1.171215633925944077e+00 1.597936804213514028e+00 -6.668853849851587023e-01 -8.677834949282083876e-01 -1.154703853630394184e+00 -9.799994095483203216e-01 4.694396485725595425e-01 9.576736841620275831e-01 -1.506048121924659533e+00 -1.024227292808048917e+00 -6.652920347219769548e-01 7.316931720562263042e-01
8.890663460795916739e-01 -5.549294748753179629e-01 8.002643654321787148e-01 1.156874442754356025e+00 -2.737425048797256788e-01 3.397960131666939443e-01 -1.057952621748609490e+00 -8.647316447643131898e-01 -1.275031584290661435e+00 1.437539631910547788e+00 -1.850220769670093413e-01 -9.004899109085716669e-01 -8.407792888112405327e-01 -9.045227686454559990e-01 4.122563679827775940e-01 7.922403462493866622e-01 -1.729996169074929924e+00 -2.857416539708199643e-01 -5.133835320169477523e-01 8.623951450996212298e-01
7.491635589055546385e-01 -3.840806148372151729e-01 8.937718026680747663e-01 1.227615544384664137e+00 -4.570174944989348065e-01 3.018470000480845683e-01 -9.120187249962184994e-01 -5.406533531760907563e-01 -1.050131270368072300e+00 1.312820510693383902e+00 5.682370216152116127e-02 -1.135928466086741917e+00 -4.897882664506583161e-01 -7.066804786707512331e-01 4.794232651992837435e-01 5.949638596186627160e-01 -1.584528198456528703e+00 1.796643859137065924e-01 1.645005955659711583e-01 1.086403290520263853e+00
2.046307015022879594e-01 -2.621825362288654482e-01 1.034122297963136594e+00 1.093557946540904657e+00 -6.610290411330220772e-01 4.122255098811264395e-01 -6.135440495370250158e-01 -3.535773041034196429e-01 -6.647646723193203488e-01 1.296881241566284704e+00 -1.032372278983112041e-01 -1.278383419052903536e+00 -1.688920211096846813e-01 -3.373081471885026050e-01 6.521115081829979010e-01 3.529724805873524218e-01 -1.367063533701059042e+00 2.716184627667899698e-01 1.016116107458943096e+00 1.250002294286528759e+00
-6.404354727127846703e-01 -1.035204040454186930e-01 1.282931225693071164e+00 7.466913565641832840e-01 -8.088634056966259589e-01 5.887985869881421364e-01 -2.076078748494052106e-01 -2.953564094849450705e-01 -2.703755044798488716e-01 1.324509269506123799e+00 -5.587820528451281632e-01 -1.210585326573765608e+00 -4.184175315349131924e-02 1.642519557896419957e-01 8.299881473685928324e-01 -3.081334417153497665e-02 -1.206288888357244016e+00 1.410886088624481449e-01 1.695278477105288228e+00 9.411876538470568265e-01
-1.200609879191280704e+00 -1.147276682560826322e-01 1.618133883746612156e+00 2.036250842874505751e-01 -8.898101118364241113e-01 7.112798788235217273e-01 2.453552236553782073e-01 -3.305418121141300847e-01 4.239790087681936936e-02 1.268404492058780031e+00 -1.081323654659712696e+00 -9.196511813461818452e-01 -7.083924011218960259e-02 6.222157835859726260e-01 8.498712146120486199e-01 -5.717653375655969983e-01 -1.030137595043165266e+00 -5.298410732019386005e-02 2.008592474653632998e+00 4.439068411055038799e-02
-1.060142782948984896e+00 -4.365464421671525486e-01 1.776037082763532560e+00 -2.146434218003001326e-01 -8.609529762527592389e-01 7.258924001224384970e-01 6.544546463032471229e-01 -3.985480647834966916e-01 2.510191618684380899e-01 1.083028120170551389e+00 -1.415752919249319897e+00 -4.860336769987854133e-01 3.612950162725898917e-02 9.442962437590302072e-01 5.454006140354779042e-01 -1.059747533833059974e+00 -7.503075080998627966e-01 -9.691092197913364625e-02 2.019600555446139811e+00 -9.038626103336879769e-01
-3.400623394497994112e-01 -4.162147993663555257e-01 1.775145911710651392e+00 -3.504645322112929229e-01 -7.574828959880770540e-01 7.052331104258421357e-01 9.570030024121679579e-01 -4.383902382550774468e-01 3.851937332088800070e-01 8.289143880509027840e-01 -1.488161548620473118e+00 -1.235998056507040255e-01 4.730762304879018720e-01 1.084342493469446111e+00 -1.769374196788676967e-01 -1.210044354987799720e+00 -5.185821248167630237e-01 1.484169409358642444e-01 1.839328678231991754e+00 -1.368105545339453499e+00
3.025411999169825839e-01 3.541598050870803371e-01 1.639796629630799307e+00 -7.224994635252394160e-01 -5.878454605598648630e-01 7.250989944672183718e-01 1.155522896562853674e+00 -4.417117351104963840e-01 4.729962395165435152e-01 5.779075314768874483e-01 -1.415126276496147639e+00 3.113996467914416019e-02 1.072583912571557052e+00 7.677945999394985011e-01 -1.077544187865774550e+00 -9.003877944071498884e-01 -4.572712794601888064e-01 4.948129901420326160e-01 1.512255309516629120e+00 -1.343723450307930722e+00
5.311031113511367474e-01 1.315016545520514057e+00 7.764855754063695326e-01 -1.461065585688126500e+00 -3.230106252748101148e-01 9.125535239204390914e-01 1.215091853970806435e+00 -4.730165099926579297e-01 5.312865795832431015e-01 3.689077620588953055e-01 -1.312305599892694685e+00 2.805118454283661231e-02 1.503377065990710859e+00 -1.283293425215294992e-01 -1.529716596920484672e+00 -4.806049974400408153e-01 -2.620683002793343097e-01 8.202363333746059970e-01 1.115125102643061750e+00 -1.195834299609013218e+00
4.927308217121078582e-01 1.755816483421368757e+00 -9.136323776273292951e-01 -1.623083306871238030e+00 -5.159037710349717587e-01 1.186900908793918408e+00 1.160322370792987723e+00 -6.375236927363550077e-01 6.072242697839588255e-01 2.441800575002538165e-01 -1.227617519245378652e+00 -2.296204859302102691e-02 1.633720053867419697e+00 -1.096929070364430769e+00 -1.239516808644373524e+00 -4.424952367208176973e-01 9.825710427327065399e-02 1.178618737365265456e+00 5.293924789809456577e-01 -1.167986494577512468e+00
3.009696456858854674e-01 1.637001624254158072e+00 -2.010908462562747356e+00 -5.609573391192805847e-01 -7.527358279841023236e-01 1.112378855210902406e+00 1.219908606891153102e+00 -7.809325950628069890e-01 7.378413490178936662e-01 2.215697793023429785e-01 -1.187729479856848513e+00 -5.815809343723422203e-02 1.578862574601676672e+00 -1.534390171432106653e+00 -4.434482446341917461e-01 -4.065786146598256434e-01 3.889477004269820126e-01 1.422520350723227356e+00 -3.414815915776268640e-01 -1.154862303472674157e+00
1.154614596575437857e-01 1.420984555750269163e+00 -1.736007412056337129e+00 4.991540460154022529e-01 1.837802711825415602e-01 1.205180433862127698e+00 9.961873705364722165e-01 -7.990979480312049299e-01 8.802311410616658893e-01 2.263243139440973828e-01 -1.206121861627804881e+00 -7.586160998526091104e-02 1.509129861126786931e+00 -1.341059486187547556e+00 2.579954119430460935e-01 9.731418839101051155e-02 7.220836111825373882e-01 1.188606433688158104e+00 -1.253536633865158345e+00 -8.572027017612384725e-01
2.487977266434430457e-01 1.286919618426537903e+00 -9.750482613180865288e-01 7.632674058828839980e-01 1.456659991914049712e+00 1.163602205515881893e+00 -4.679150778530875854e-02 -7.366110986518299431e-01 9.734272327017622350e-01 1.906058493083164773e-01 -1.265458148875845845e+00 -1.050703729656071866e-01 1.529952606234409540e+00 -8.115705607670705701e-01 5.617451484804961703e-01 8.508935318451167351e-01 9.221504685405012003e-01 1.808837035490586109e-01 -1.698375617637189139e+00 -4.769316330309132934e-01
5.235053363561997797e-01 1.279803203360405872e+00 -3.940032234628008112e-01 8.583702345616367468e-01 2.114829689611411823e+00 5.690798892269449683e-02 -1.093649607266373058e+00 -5.413354228013460556e-01 1.039118618292829810e+00 2.977852612623126116e-02 -1.322249168858070867e+00 -1.829859423944527053e-01 1.659412383757083331e+00 -1.572736828598815528e-01 6.625323858933563903e-01 1.367837178311558377e+00 3.655437273314128266e-01 -9.912116652344259426e-01 -1.461133193598303848e+00 -5.387981131283512415e-01
6.376954193616944933e-01 1.509640430960615731e+00 1.048710573652883865e-01 1.007072296595215244e+00 1.691978001062584891e+00 -1.446661803891585940e+00 -7.818088225914573419e-01 -4.705618883230807681e-01 1.128101355271870165e+00 -2.250606504016135212e-01 -1.331092270565850555e+00 -3.351631410831130142e-01 1.841380277435972657e+00 6.073354347028083744e-01 6.519103507497417960e-01 1.225699660009575531e+00 -7.187809657404107266e-01 -1.193040705972003623e+00 -1.084829068293986953e+00 -6.573450082170606557e-01
7.249522625973393586e-01 1.933676841404735391e+00 5.271025532875722730e-01 7.570044554484284260e-01 5.118864529568495358e-01 -1.887716571316944814e+00 -7.598889318342054444e-02 1.361129145870509372e-01 1.137699374308927647e+00 -6.336545182398758413e-01 -1.222962061136807277e+00 -5.262572731589206798e-01 1.960800373781981687e+00 1.328151571119628560e+00 1.639665516285317703e-01 6.138292355568646386e-01 -1.228401805095093335e+00 -7.063309482790933735e-01 -8.812758815092449627e-01 -5.867319944056852421e-01
9.390295484482950039e-01 2.348498446319816857e+00 1.777260884911668892e-01 -6.549712058023228478e-02 -1.785819659521641067e-01 -1.642296140524022396e+00 -1.400482227854504824e-01 9.352399826336316169e-01 7.631427158422124934e-01 -1.274900636393529130e+00 -8.299588058688694980e-01 -5.813551454232638305e-01 1.959967443277625065e+00 1.484821795404152711e+00 -8.019256298704852126e-01 5.249552999515841867e-01 -1.010164246074469974e+00 -2.857173441599217267e-01 -6.379683582123577557e-01 -3.937907320388939203e-01
1.361830893738318560e+00 2.175252798026372503e+00 -1.162068471948966231e+00 -1.592135469908501633e-01 -1.688785286339711256e-01 -1.329530576290052446e+00 -4.070344342761824108e-01 1.317745510116614005e+00 4.453528180588632590e-02 -1.620387550998448223e+00 -3.831593803539372067e-01 -2.032887865992595577e-01 2.031304569739008414e+00 8.001013942923164146e-01 -1.376188147320070998e+00 9.821085774320228445e-01 -2.896760443395129947e-01 -1.090224482914085719e-01 -3.887757541010703477e-01 -9.534215678111143677e-02
1.839117588242200396e+00 8.658443595646061475e-01 -2.066274693799294404e+00 5.608870857380027219e-01 1.383675076251416336e-01 -1.166901893915221811e+00 -5.368168784380880076e-01 1.435823100136304431e+00 -6.357774827538673623e-01 -1.505924262562191585e+00 -3.263479666654331424e-01 4.287609285759001465e-01 2.073883233083153588e+00 -5.985656237938354884e-01 -1.361481689332133316e+00 1.026666739017104479e+00 5.872684308949422949e-01 -3.205711335077071067e-01 -2.254216147680296045e-01 3.511632379882301813e-01
1.728907184900273508e+00 -1.163258474678028342e+00 -1.930571630345913725e+00 4.362500074936724315e-01 6.144397645280378351e-01 -1.250314996244001886e+00 -5.640230082412999169e-01 1.473979613502453878e+00 -1.021879646412241938e+00 -1.077565176733717101e+00 -4.527950641323326697e-01 8.662950325166617338e-01 1.546324423996445541e+00 -2.012873019966169075e+00 -8.246709087737349453e-01 6.780025648590464193e-01 1.011574141517540770e+00 -6.119554107639054719e-01 -7.349237879854990385e-02 9.637486933967198688e-01
3.511797704934674358e-01 -2.403190617750962765e+00 -1.139694852056958752e+00 -1.515234145185308245e-01 7.695782385764922129e-01 -1.215745148314877788e+00 -5.494656349043457455e-01 1.497634604256871338e+00 -1.016328622760588107e+00 -5.680690761727547056e-01 -3.203886672010941572e-01 1.094779674384831925e+00 3.806918132119779807e-01 -2.615650320820325447e+00 -4.290887992195001610e-01 7.395850384603764871e-01 1.018073962369625995e+00 -7.477980056072967008e-01 6.626092703303672338e-02 1.493893828460728157e+00
-1.483166293632700805e+00 -1.974829475455957439e+00 -1.165796406482570102e+00 -3.517780099982155129e-01 8.297793785866449667e-01 -1.012315345779472908e+00 -4.862030524652498631e-01 1.524573451662941448e+00 -7.215724270948076224e-01 -2.328930549983079801e-01 1.068688050009723306e-01 1.095219177356733908e+00 -1.047934333603100621e+00 -2.357390423052769801e+00 -1.014959964255158775e+00 6.751103159467082282e-01 1.007569466780180223e+00 -8.494974323852864106e-01 1.603075500672553333e-01 1.548746683786127898e+00
-2.270126964397117142e+00 -4.349046211481814028e-01 -1.275905879795355968e+00 -5.723711100153743292e-01 9.213598303341180573e-01 -6.674651360782977161e-01 -3.498583339552294724e-01 1.564845886810560804e+00 -3.609106245247942768e-01 -1.043224852885050180e-01 5.362678058764095423e-01 5.976062884049907487e-01 -1.963827214403663701e+00 -1.169738080280757320e+00 -1.559666333186357390e+00 -1.954393309558422401e-02 1.234297412630075197e+00 -6.358354415572701201e-01 2.693181897745015596e-01 1.125157124030673472e+00
-2.013519253097500794e+00 6.260250002418682458e-01 -4.653761504951936523e-01 -4.399432191874228515e-01 1.001794676721878607e+00 -2.326726008819301472e-01 -1.227106323557803635e-01 1.599659217129550948e+00 -1.205029283722540562e-01 -8.092752234824800162e-02 7.314661460898914669e-01 -2.150291138269512792e-01 -1.989929962944285702e+00 -8.010689771116033531e-02 -1.155975588921901887e+00 -4.217519608309240331e-01 1.401028388179866191e+00 4.633934400523076480e-02 3.136406793735967424e-01 4.589111768101245548e-01
-1.547246316066264171e+00 7.208303567389892086e-01 5.298457075952530682e-01 -2.025360203471061882e-01 1.042711195522518119e+00 1.981221472178829879e-01 1.768070824583061751e-01 1.563359516924821113e+00 -1.061205759402769899e-01 -9.134155721376417680e-02 6.992616512860339029e-01 -9.043771207689850211e-01 -1.658686311905086308e+00 2.013408155089548568e-01 -4.249104058815339480e-01 -3.465283222115032036e-01 1.514843027466173719e+00 6.864360633929565969e-01 -5.605400360771800594e-02 -1.353568214306433426e-01
-1.121980934658982632e+00 4.831399852435774855e-01 1.274535377472308939e+00 1.462565894814479572e-01 9.780252648537608451e-01 5.965427978197593850e-01 4.960267690851054012e-01 1.322399366655512498e+00 -3.099903838144430490e-01 -6.357465961771129048e-02 5.632221832984415366e-01 -1.314597642816080381e+00 -1.257173347368495842e+00 5.135088997639425390e-02 2.068165599531542886e-01 4.891356387034995201e-02 1.657081121485588282e+00 6.422880776233879097e-01 -7.562572633000222977e-01 -2.164651267723417538e-01
-6.264407100614828305e-01 3.930704423993846008e-01 1.824067640836518844e+00 5.660243284171442291e-01 7.450397852728583015e-01 8.643818968971580530e-01 7.188704126519597226e-01 7.798873043675782490e-01 -5.488956134396913988e-01 4.845546770396069042e-02 4.014347463856993703e-01 -1.483149393082709766e+00 -8.385538637514418081e-01 -8.127845453697842004e-02 7.249400139536511523e-01 7.483715361466750648e-01 1.562264231635208889e+00 -2.963067119887239365e-01 -1.047003343596311309e+00 3.670840553609434898e-02
-9.138281860109608024e-02 6.280426483718662967e-01 2.246163837531183205e+00 6.214831910483318289e-01 3.303244769912671575e-01 1.002481653410616680e+00 7.541966584106222227e-01 6.480147568638214284e-02 -6.053921756429777590e-01 1.924419091959102268e-01 2.266505735855676995e-01 -1.488952967193258425e+00 -4.890840274289389722e-01 2.440786893344649294e-02 1.262629877991846783e+00 1.392182831313833802e+00 4.915965544533824616e-01 -1.320645669226631291e+00 -7.311224155495265054e-01 1.708396824642441081e-01
5.233461644808463653e-01 1.227302785101949123e+00 2.244592625896763227e+00 -1.863860004651054225e-01 5.271300981883386694e-02 1.173158743017138628e+00 5.835220890260136573e-01 -5.934106886511449908e-01 -4.609020543192380859e-01 3.445689785876642763e-01 1.663542300597205953e-02 -1.406053832942898207e+00 -3.020268254796528162e-01 3.738902603758560428e-01 1.873459416223048457e+00 9.573472625713728146e-01 -1.260877084572081586e+00 -1.236376723141347167e+00 -6.853520723782290380e-01 3.460574620861795458e-01
1.430492070327510135e+00 1.851528424476039714e+00 7.047962996544984149e-01 -1.313115634185420655e+00 1.570866271895590138e-01 1.507225418500553804e+00 2.213629850105387764e-02 -1.025015573841144612e+00 -2.737298509224322940e-01 5.462616460805468366e-01 -2.633925151057369685e-01 -1.288655304426478354e+00 -2.989675234022345363e-01 8.107453966228340692e-01 2.055454882583937160e+00 -8.777294794193266636e-01 -1.718657586595132791e+00 -7.354900936336675743e-01 -7.221528756010106020e-01 4.683807690759967945e-01
2.306726828343518054e+00 8.354470552398592931e-01 -1.846100982814989244e+00 -1.120578949917858003e+00 -2.288912663731564323e-01 1.744353657124337653e+00 -6.933031063072400135e-01 -1.050397432993464886e+00 -2.390696081482419078e-01 7.535319651014052988e-01 -5.810681799344297183e-01 -1.130729491255048735e+00 -4.060281471651829288e-01 1.103948674817121445e+00 1.244276604904911654e+00 -2.282075475072877335e+00 -6.524720987434428077e-01 -6.692875002673288609e-01 -5.972422660897790392e-01 6.444938651962369702e-01
2.152324621459080767e+00 -1.724774618855893449e+00 -1.693966502919995065e+00 -9.056099162507557088e-01 -3.912450464866194522e-01 1.745254560247634368e+00 -9.476758942776232209e-01 -7.693563740639230986e-01 -2.194819889929910950e-01 8.804648253957976234e-01 -8.201661301025909845e-01 -8.967959571439992894e-01 -4.747031212249337995e-01 1.216533082427725621e+00 7.784577897549451418e-03 -2.438839640040767254e+00 9.773149255949890868e-02 -8.581976735299774728e-02 -3.603921699546431823e-01 9.726259459720015821e-01
6.294335753169498782e-01 -2.655147875043181838e+00 1.104489834518829344e-01 -6.188312465502168180e-01 -3.943099979597807225e-01 1.732107421756348575e+00 -8.327413096934975778e-01 -4.824315741521108536e-01 -3.641281148319027577e-02 9.184244930233529391e-01 -9.567618782281926970e-01 -6.068096552453653425e-01 -3.750357489768804120e-01 1.248060889091860526e+00 -1.048124883308866329e+00 -2.036866542631296184e+00 -2.261498923816973872e-01 6.001722733045398162e-01 1.386418728732931871e-01 1.252880445919854591e+00
-1.191362056855121976e+00 -2.337089793798223791e+00 2.700328189177038027e-02 3.895866622315666827e-01 6.593566669856323892e-02 1.635960046957316116e+00 -7.231133587365052851e-01 -3.154184732815171199e-01 2.482910858131369691e-01 8.544533627978013746e-01 -1.037266143470475743e+00 -3.159561124589843062e-01 -6.331428294354259079e-02 1.144430711853507310e+00 -1.698063539705361391e+00 -1.182024903269829785e+00 -7.496751863958774909e-01 8.269549065171237778e-01 9.678405819957592859e-01 7.411926900411832664e-01
